"","gene_id","entrezgene","ensembl_gene_id","transcript_id.transcript_id_TCGA.BH.A0B6.01A.11R.A19W.07","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TRPM7|54822","TRPM7",54822,"ENSG00000092439","uc001zyr.2,uc001zyt.3,uc001zyu.2,uc010bew.1",-0.367365766545762,5.83949773361811,-3.79514119383953,0.000215501997670045,0.000480868347598029,-0.937235912437723
"HCN3|57657","HCN3",57657,"ENSG00000143630","uc001fjz.1,uc010pfz.1",0.550316637527542,2.01351690633239,3.6109825789758,0.000418417822447606,0.000891081031593407,-0.939055661039773
"GCC2|9648","GCC2",9648,"ENSG00000135968","uc002tec.2,uc002ted.2",-0.421632312436101,5.95218739046649,-3.79441119920899,0.000216079623387335,0.000482026036986252,-0.944769757808718
"WTIP|126374","WTIP",126374,"ENSG00000142279","uc002nvm.2",-0.59290330237316,3.0434031857995,-3.69356437820017,0.000311649959346581,0.000678601332650797,-0.945478420834973
"FAM63A|55793","FAM63A",55793,"ENSG00000143409","uc001ewc.2,uc001ewd.2,uc001ewe.2,uc001ewf.2,uc001ewg.2,uc010pcm.1,uc010pcn.1",0.527090084024511,5.64975563264537,3.7807751488392,0.000227143202918975,0.000504351286866247,-0.946647315900548
"SSH3|54961","SSH3",54961,"ENSG00000172830","uc001okj.2,uc001okk.2,uc001okl.2",0.54506363850224,5.83538619267078,3.78445364820613,0.000224106881938766,0.00049850857835877,-0.947053661363518
"SLC7A8|23428","SLC7A8",23428,"ENSG00000092068","uc001wiw.2,uc001wix.2,uc001wiy.2,uc001wiz.2,uc010akj.2,uc010tnk.1,uc010tnl.1",0.944830887842511,6.71303238384831,3.79269539588389,0.000217443081897859,0.000484869679629149,-0.949316678235478
"MYO1C|4641","MYO1C",4641,"ENSG00000197879","uc002fsn.2,uc002fso.2,uc002fsp.2,uc010vqj.1,uc010vqk.1",-0.47232298718589,8.17027019507995,-3.78871243714244,0.000220639655423797,0.000491462841170888,-0.949325106226176
"PRKD2|25865","PRKD2",25865,"ENSG00000105287","uc002pfd.2,uc002pfe.2,uc002pff.2,uc002pfg.2,uc002pfh.2,uc002pfi.2,uc002pfj.2,uc002pfk.2,uc010eks.2,uc010ekt.2,uc010xye.1",0.343100030957042,5.82752058599278,3.78278122583072,0.000225482536534912,0.00050115538525078,-0.960345429435176
"METTL14|57721","METTL14",57721,"ENSG00000145388","uc003icf.2,uc003icg.2",-0.311055541245924,4.36521503886708,-3.74965888695926,0.000254434202103141,0.000560418421238599,-0.96064313053221
"VPS33A|65082","VPS33A",65082,"ENSG00000139719","uc001ucc.2,uc001ucd.2,uc001uce.2",0.279817836402075,4.83888148721105,3.75635116376089,0.000248314592366908,0.00054824141235591,-0.961181840134733
"DOCK8|81704","DOCK8",81704,"ENSG00000107099","uc003zgf.2,uc003zgg.2,uc003zgh.2,uc003zgk.2,uc010mgt.2,uc010mgu.2,uc010mgv.2,uc010mgw.1,uc011lls.1",-0.568465017634956,5.61045613556996,-3.78605138397244,0.000222800097623345,0.000495907490512932,-0.961994195534237
"PDE6G|5148","PDE6G",5148,"ENSG00000185527","uc002kay.3,uc002kaz.3",0.935715278878161,-0.877175433619763,3.50120335090636,0.000614383279716966,0.00127222426268535,-0.962892176883112
"NUP188|23511","NUP188",23511,"ENSG00000095319","uc004bwq.1,uc004bws.1,uc004bwu.2",0.322609271818437,6.28553512074376,3.78779504128489,0.000221382212075368,0.000492982883015972,-0.966481446380772
"PNPLA6|10908","PNPLA6",10908,"ENSG00000032444","uc002mgq.1,uc002mgr.1,uc002mgs.2,uc002mgt.1,uc010xjp.1,uc010xjq.1",0.39739013018217,5.46611036875995,3.77199771374704,0.000234546657465474,0.000519756407473504,-0.967819500734028
"DDX19A|55308","DDX19A",55308,"ENSG00000168872","uc002eys.2,uc002eyu.2,uc002eyv.2,uc010cfq.1,uc010cfr.2,uc010cfs.2,uc010vlz.1,uc010vma.1",-0.298856901573479,5.38998309113434,-3.77832350548366,0.000229188465780844,0.000508707786083286,-0.969168213650241
"RASSF8|11228","RASSF8",11228,"ENSG00000123094","uc001rgw.1,uc001rgx.2,uc001rgy.2,uc001rgz.2,uc009zjd.1,uc009zje.1",-0.627225172602304,4.86608724365243,-3.76881372594589,0.000237288340231608,0.000525334915564751,-0.970179291187224
"NCRNA00160|54064","LINC00160",54064,"ENSG00000230978","uc011ady.1",1.57320023558058,-2.35956438463533,3.45205160786321,0.000727645619608915,0.00148908030057029,-0.970724787031837
"ZNF786|136051","ZNF786",136051,"ENSG00000197362","uc003wfh.2,uc003wfi.2,uc011kuk.1",0.404134648016507,3.36996271094211,3.67529154465579,0.000332779490982894,0.00072135223789152,-0.970878492715967
"C7orf11|136647","MPLKIP",136647,"ENSG00000168303","uc003thl.3",0.373213624341177,4.18760082127296,3.7217240109353,0.000281555528183422,0.000616511463742356,-0.970917963980544
"NUTF2|10204","NUTF2",10204,"ENSG00000102898","uc002eup.2,uc002euq.3,uc010vkf.1",0.408058222173418,6.16872777222402,3.7843635333415,0.000224180802790685,0.000498605356254305,-0.971599026182117
"NAA40|79829","NAA40",79829,"ENSG00000110583","uc009yoz.2,uc010rmw.1,uc010rmx.1,uc010rmy.1",0.38661420670198,4.73725682660316,3.74600768982362,0.000257832927055163,0.000567218599858072,-0.973929582567939
"NOSTRIN|115677","NOSTRIN",115677,"ENSG00000163072","uc002uef.2,uc002ueg.2,uc002ueh.2,uc002uei.2,uc002uej.2,uc002uek.2,uc010fpu.2",-0.941320684236179,4.41535139231478,-3.75632610888829,0.000248337240951262,0.00054824141235591,-0.977244807210759
"RPL9|6133","RPL9",6133,"ENSG00000163682","uc003gub.2,uc003guc.2,uc003gud.1,uc011byk.1,uc011byl.1",-1.17800120343517,5.51768585904486,-3.78201468783923,0.000226115726649669,0.000502295558630714,-0.978684475440819
"CA12|771","CA12",771,"ENSG00000074410","uc002amc.2,uc002amd.2,uc002ame.2",1.44271637404955,8.04077055480113,3.78603120927624,0.000222816553319401,0.000495907490512932,-0.979012602580224
"GLI1|2735","GLI1",2735,"ENSG00000111087","uc001snx.2,uc009zpp.2,uc009zpq.2,uc009zpr.1",-0.897856360041227,0.262268840388912,-3.55798873766256,0.000504207875961502,0.00105906264170569,-0.98173957696371
"FKBP11|51303","FKBP11",51303,"ENSG00000134285","uc001rsp.2,uc001rsq.3,uc010sma.1,uc010smb.1",0.523910782544182,4.3593717595751,3.72181437614106,0.000281463538579332,0.000616392365945709,-0.983354352592507
"MAPK15|225689","MAPK15",225689,"ENSG00000181085","uc003yzj.2",1.76311950826665,1.22596198924539,3.54250764992181,0.000532240815388213,0.00111380596470186,-0.983636401411592
"BMPR2|659","BMPR2",659,"ENSG00000204217","uc002uze.2,uc002uzf.3,uc010ftr.2",-0.393355839094465,7.38324766616449,-3.78411326678065,0.000224386216712623,0.000498994524794729,-0.984582382155275
"CPO|130749","CPO",130749,"ENSG00000144410","uc002vby.2",-1.01212507477391,-3.16532494124838,-3.46096613367882,0.000705746993099777,0.00144715649842123,-0.985185181288088
"RRM1|6240","RRM1",6240,"ENSG00000167325","uc001lyw.3,uc009yeh.1,uc009yei.2,uc009yej.2,uc010qyc.1,uc010qyd.1",0.446988471045792,6.61241127794929,3.78274702420571,0.000225510752531109,0.00050115538525078,-0.991054334458974
"PIGL|9487","PIGL",9487,"ENSG00000108474","uc002gpv.2,uc010vwd.1",-0.493536641941653,1.57888722056949,-3.59875233062962,0.000436898542796392,0.000927062633212683,-0.993378246064681
"GNB3|2784","GNB3",2784,"ENSG00000111664","uc001qrc.2,uc001qrd.2,uc009zfe.2",-0.809475504974755,-0.688749031206437,-3.52231136058087,0.00057102105479762,0.00118813544515195,-0.994041844055859
"PRSS45|377047","PRSS45",377047,"ENSG00000188086","uc010hjl.2,uc011bam.1",-1.20796114984373,-3.50614698537114,-3.45116622902527,0.000729855031231273,0.00149322892574635,-0.997096302711141
"ARHGEF9|23229","ARHGEF9",23229,"ENSG00000131089","uc004dvj.1,uc004dvk.1,uc004dvl.2,uc004dvm.1,uc004dvn.2,uc011mos.1,uc011mot.1",-0.487962656266298,4.9601806678438,-3.76071843642946,0.000244396520897798,0.000540269223786205,-1.00073465487731
"SAFB2|9667","SAFB2",9667,"ENSG00000130254","uc002mcd.2,uc010xio.1,uc010xip.1",0.366913897115878,5.79397147781556,3.76883955773627,0.00023726597514347,0.000525334915564751,-1.00559677046884
"AKNAD1|254268","AKNAD1",254268,"ENSG00000162641","uc001dwa.2,uc001dwb.2,uc010ovb.1",-0.869045778724813,-3.15810406464279,-3.45244033694693,0.000726677552907442,0.00148728486920907,-1.00652945699357
"RBM12B|389677","RBM12B",389677,"ENSG00000183808","uc003yfz.2",0.391256045693683,4.78508872515474,3.73736329879101,0.000266051822623561,0.000584593697907875,-1.00986792631987
"CDC42BPA|8476","CDC42BPA",8476,"ENSG00000143776","uc001hqp.2,uc001hqq.2,uc001hqr.2,uc001hqs.2,uc001hqt.2,uc001hqu.1,uc009xes.2,uc010pvs.1",-0.694470263757867,6.26973416297198,-3.7779016507054,0.000229542150656205,0.000509285968041389,-1.01034027510108
"UXS1|80146","UXS1",80146,"ENSG00000115652","uc002tdk.2,uc002tdl.2,uc002tdm.2,uc002tdn.2,uc002tdo.2,uc010ywh.1",0.28664165476904,5.08416435581877,3.7501885529716,0.000253944700785109,0.000559565782885898,-1.01090519267815
"SLMO1|10650","SLMO1",10650,"ENSG00000141391","uc002kra.2,uc010wzu.1,uc010wzv.1",0.644771823429645,1.24316425951935,3.55526225719062,0.000509041865931315,0.0010681213810416,-1.01239864763658
"CGNL1|84952","CGNL1",84952,"ENSG00000128849","uc002aeg.2,uc010bfw.2",-0.825284861876552,5.42525695117665,-3.7694060040414,0.000236776049612627,0.000524342368951695,-1.01427187854019
"CDON|50937","CDON",50937,"ENSG00000064309","uc001qdb.3,uc001qdc.3,uc001qdd.3,uc009zbw.2,uc009zbx.2",-0.743240466844471,5.03124822081848,-3.7611013917908,0.000244055763104518,0.000539588695931958,-1.01514974861355
"CLU|1191","CLU",1191,"ENSG00000120885","uc003xfw.1,uc003xfx.1,uc003xfy.1,uc003xfz.1,uc010lux.1",-0.994903837671918,9.21844433795302,-3.75795194232941,0.000246871604180697,0.000545299525591261,-1.01575191132668
"INSRR|3645","INSRR",3645,"ENSG00000027644","uc009wsj.1,uc010pht.1",-0.912099992099085,-2.43565556127403,-3.46703910446626,0.000691184625596762,0.0014197820764357,-1.01935024289664
"ZDHHC3|51304","ZDHHC3",51304,"ENSG00000163812","uc003cod.2,uc003coe.2,uc003cog.2,uc011bad.1",-0.302454058233497,6.33168822565689,-3.77493845954968,0.000232041126007204,0.000514551903119452,-1.02052611367255
"FBXO25|26260","FBXO25",26260,"ENSG00000147364","uc003wox.2,uc003woy.2,uc003woz.2,uc003wpa.2",-0.387480078255378,4.68514921850957,-3.74521957975261,0.000258572163051052,0.000568692251282392,-1.021738187699
"TRIM55|84675","TRIM55",84675,"ENSG00000147573","uc003xvu.2,uc003xvv.2,uc003xvw.2,uc003xvx.2",-1.41889567120644,-3.36690661811692,-3.44913534730095,0.00073494678392037,0.00150233386229309,-1.02251030346476
"TTF2|8458","TTF2",8458,"ENSG00000116830","uc001egx.1,uc001egy.2",0.43873813822691,4.41677371311944,3.7162518621019,0.000287179391136215,0.000627987053259585,-1.02274542220934
"MRP63|78988","MRP63",78988,"ENSG00000173141","uc001unw.2",0.382961081497282,5.01828043649289,3.74239217368163,0.000261240784769325,0.000574330350745382,-1.02314905245459
"INO80B|83444","INO80B",83444,"ENSG00000115274","uc002slf.1,uc002slg.2,uc002sli.1,uc010yrr.1,uc010yrs.1",0.694725196103003,3.32341536965756,3.64697845146418,0.000368212658694837,0.000791254204567199,-1.02356524823262
"GOLGA7B|401647","GOLGA7B",401647,"ENSG00000155265","uc001kos.2",-0.846676907159539,1.49425503378667,-3.59329810921463,0.000445386074633886,0.000943366835600507,-1.02551964477729
"EEF1A2|1917","EEF1A2",1917,"ENSG00000101210","uc002yfd.1,uc002yfe.1,uc010gkg.1",2.96997144765118,3.99032019252485,3.60701041805355,0.000424337595871033,0.000902164511309781,-1.0302777286646
"ZNF34|80778","ZNF34",80778,"ENSG00000196378","uc003zdx.3,uc003zdy.3,uc010mgb.2",-0.371527327264527,2.79521131364255,-3.6474095848941,0.000367647341533442,0.000790350185824712,-1.03183666063789
"CTSF|8722","CTSF",8722,"ENSG00000174080","uc001oip.2",-0.55446686010994,6.34786253586244,-3.77131245088331,0.000235134178553817,0.000520987933938542,-1.0339757359759
"IL15RA|3601","IL15RA",3601,"ENSG00000134470","uc001iiu.2,uc001iiv.2,uc001iiw.2,uc001iix.2,uc001iiy.2,uc010qau.1",-0.588963216048746,3.23262480026236,-3.67750297512988,0.000330152117837097,0.000716130433953608,-1.03487140871787
"ACTR5|79913","ACTR5",79913,"ENSG00000101442","uc002xjd.2",0.39686029030773,3.53295525729226,3.66596290162806,0.000344081830700843,0.000743884680536676,-1.03488798150215
"PRTFDC1|56952","PRTFDC1",56952,"ENSG00000099256","uc001ise.1,uc001isf.1,uc009xkm.1,uc010qdd.1",-0.735980176095712,2.40696543981663,-3.63473663604808,0.00038461142079737,0.000823578844377232,-1.03523653646092
"HERC3|8916","HERC3",8916,"ENSG00000138641","uc003hrv.2,uc003hrw.1,uc011cdn.1,uc011cdo.1",-0.497690196155581,5.05003527706065,-3.75242858559595,0.000251884378575298,0.000555623318401968,-1.03853808021236
"ARID1B|57492","ARID1B",57492,"ENSG00000049618","uc003qqn.2,uc003qqo.2,uc003qqp.2,uc003qqq.1,uc010kjl.2",-0.268317051770417,6.64824446953594,-3.77008396356867,0.000236190935761297,0.000523117292741246,-1.04024567858405
"CLEC9A|283420","CLEC9A",283420,"ENSG00000197992","uc001qxa.2",-1.16209435402188,-1.85930482625249,-3.47936716269276,0.000662486617412072,0.00136442281480572,-1.04032768552617
"BRD3|8019","BRD3",8019,"ENSG00000169925","uc004cew.2,uc004cex.2",0.343945162139533,5.98733780772134,3.76202886061337,0.000243232356135113,0.000537840740016056,-1.04166335185022
"COX16|51241","COX16",51241,"ENSG00000133983","uc001xmb.2",0.310846341491799,5.41878688124568,3.75027700861294,0.000253863039746247,0.000559461039602093,-1.04263624112363
"CCND3|896","CCND3",896,"ENSG00000112576","uc003orm.2,uc003orn.2,uc003oro.2,uc003orp.2,uc011duk.1,uc011dul.1,uc011dum.1",-0.354715534744077,6.06459403447771,-3.76587816552579,0.000239842997736717,0.00053056080217187,-1.04617908287402
"SFMBT2|57713","SFMBT2",57713,"ENSG00000198879","uc001ijn.1,uc001ijo.1,uc009xio.1,uc010qay.1",-0.725416946151651,2.51894251528237,-3.63572186759901,0.00038326653415673,0.000821213087977937,-1.04925871560979
"MKI67IP|84365","NIFK",84365,"ENSG00000155438","uc002tnk.2,uc010fls.2",0.313550046562905,5.45727484181574,3.748348449811,0.000255649112951844,0.000562867520512024,-1.05262623578909
"HNRNPA0|10949","HNRNPA0",10949,"ENSG00000177733","uc003lbt.2,uc010jeo.2",0.293599744296112,7.35269994142955,3.76559766840472,0.000240088458775436,0.000531032136152792,-1.05424630397199
"EMILIN1|11117","EMILIN1",11117,"ENSG00000138080","uc002rii.3,uc002rik.3,uc010eyq.1",0.870745878173408,5.76040102717177,3.7473835602497,0.000256547176228417,0.000564617318712399,-1.05427147419891
"ZNF765|91661","ZNF765",91661,"ENSG00000196417","uc002qbm.2,uc002qbn.2,uc010ydx.1",0.388665348466664,3.88166430179321,3.67982334716003,0.000327416402690083,0.000710572478911997,-1.05594725046174
"GGH|8836","GGH",8836,"ENSG00000137563","uc003xuw.2",0.838605782354783,4.24398311443334,3.68279475680086,0.000323944403196755,0.000703596256757765,-1.06474135645404
"ICK|22858","ICK",22858,"ENSG00000112144","uc003pbh.2,uc003pbi.2,uc003pbj.2",-0.39015034846399,5.61949841393873,-3.75533805503584,0.000249231963652137,0.000550068499207477,-1.06491575474575
"UTP14A|10813","UTP14A",10813,"ENSG00000156697","uc004euz.2,uc004eva.1,uc011mup.1,uc011muq.1",0.308910906399384,4.83081645272936,3.72431468169134,0.000278929542819582,0.000611333011361528,-1.06739714103784
"CNTLN|54875","CNTLN",54875,"ENSG00000044459","uc003zmw.1,uc003zmx.3,uc003zmy.2,uc003zmz.2,uc010mio.2",-0.564418463317899,3.27685149062012,-3.66915487097591,0.000340174307336443,0.000736213543824903,-1.06997550087826
"TMX3|54495","TMX3",54495,"ENSG00000166479","uc002lkf.2,uc002lkg.3,uc010xez.1,uc010xfa.1",-0.331054915794147,5.91236780698286,-3.75704731595871,0.000247686081269434,0.000546951187544599,-1.07123840512821
"XBP1|7494","XBP1",7494,"ENSG00000100219","uc003aec.2,uc003aed.2,uc003aef.2,uc011akl.1",0.945663401371687,10.420973211449,3.73969871094725,0.000263807231018453,0.000579894843834342,-1.0718190529147
"ZFPL1|7542","ZFPL1",7542,"ENSG00000162300","uc001ocq.1,uc009yqa.2,uc010rnx.1",0.398696666943561,4.72334335689611,3.71640922576241,0.000287016190339224,0.000627713904004968,-1.0728132837961
"PRDX5|25824","PRDX5",25824,"ENSG00000126432","uc001nzu.2,uc001nzv.2,uc001nzw.2,uc001nzx.2",0.455196739353376,6.7012430272157,3.7592253341517,0.000245729410136942,0.000542996084348972,-1.07398208770709
"ASS1|445","ASS1",445,"ENSG00000130707","uc004bzm.2,uc004bzn.2,uc004bzo.2,uc004bzp.2,uc010mza.2,uc010mzb.2,uc010mzc.2",-0.984504054180324,6.28308479369832,-3.75873184087042,0.000246171463134553,0.000543899591189739,-1.07575833202003
"ARHGAP22|58504","ARHGAP22",58504,"ENSG00000128805","uc001jgr.2,uc001jgs.2,uc001jgt.2,uc001jgu.2,uc001jgv.2,uc010qgl.1,uc010qgm.1",0.720469222922829,1.76323603191558,3.5547150773665,0.00051001724769379,0.00107003106714768,-1.07659467286538
"PHLDA3|23612","PHLDA3",23612,"ENSG00000174307","uc001gwq.2,uc009wzx.2",-0.643044200676093,5.2224456953056,-3.74508969706106,0.000258694183695558,0.000568884298793424,-1.08155995422944
"C1orf126|200197","TMEM51-AS1",200197,"ENSG00000175147","uc001avv.3,uc009voh.2",-0.664009099015759,1.07453708641302,-3.55264033429153,0.000513731617161895,0.00107741027654498,-1.08399832517845
"PRR15|222171","PRR15",222171,"ENSG00000176532","uc003tac.1",1.73164783811551,3.67671619471722,3.61448994247511,0.000413255597650733,0.000881002895693903,-1.08428258675522
"PELP1|27043","PELP1",27043,"ENSG00000141456","uc002fyi.3,uc010vsf.1",0.346507319867716,6.04403311869839,3.75045696572106,0.000253696982588822,0.00055924543936549,-1.08434423425122
"C17orf65|339201","ASB16-AS1",339201,"ENSG00000267080","uc002ifn.2",0.425185255209781,3.1831524657498,3.62970702051438,0.00039154679062985,0.000837445281876813,-1.08672688168696
"ZIK1|284307","ZIK1",284307,"ENSG00000171649","uc002qpg.2,uc002qph.2,uc002qpi.2,uc002qpj.2",-0.846847874680603,1.99408959291432,-3.59904102317886,0.000436453574632904,0.000926242058580172,-1.08917336441513
"FLJ39653|202020","TAPT1-AS1",202020,"ENSG00000263327","uc003gox.1,uc011bxf.1,uc011bxg.1",-0.43414170111863,1.92554400090947,-3.58437798932229,0.000459602916619714,0.000971471146862248,-1.09234620683342
"SFRS12IP1|285672","SREK1IP1",285672,"ENSG00000153006","uc003jtk.2",-0.307806281219015,4.96784883511041,-3.73138645229709,0.000271878898252847,0.000596677731988913,-1.09457660316389
"TRIM4|89122","TRIM4",89122,"ENSG00000146833","uc003usd.2,uc003use.2,uc003usf.2,uc011kjc.1",-0.327642134635275,5.84379112021822,-3.74861654859533,0.000255400111348825,0.000562394818731045,-1.09742858478376
"ZNF207|7756","ZNF207",7756,"ENSG00000010244","uc002hhh.3,uc002hhi.3,uc002hhj.3,uc002hhk.1,uc002hhl.1,uc010csz.2",0.221439369221802,7.30776138797681,3.7530698152146,0.000251297514654431,0.000554403371719114,-1.09757608313232
"GABRB3|2562","GABRB3",2562,"ENSG00000166206","uc001zaz.2,uc001zba.2,uc001zbb.2,uc001zbc.2,uc010uae.1",-1.39667191150143,0.825593562655549,-3.55394154776596,0.000511399114990432,0.00107279297391595,-1.09818249622213
"PCP4L1|654790","PCP4L1",654790,"ENSG00000248485","uc001gad.2",-1.20236626232085,-0.505482959199572,-3.50124786541838,0.000614288659854895,0.00127218902092738,-1.09840856460062
"ZNF573|126231","ZNF573",126231,"ENSG00000189144","uc002ohd.2,uc002ohe.2,uc002ohf.2,uc002ohg.2,uc010efs.2",-0.600660914914481,0.579717057266814,-3.52796284567356,0.000559909501777837,0.00116649591716176,-1.09941364621853
"EID2B|126272","EID2B",126272,"ENSG00000176401","uc002olz.1",-0.446253672858685,0.920964689728385,-3.53811571446213,0.000540456957678094,0.00112883824234612,-1.09944026809693
"VRK3|51231","VRK3",51231,"ENSG00000105053","uc002prg.2,uc002prh.1,uc002pri.1,uc002prj.1,uc002prk.1,uc002prl.2,uc010ens.2,uc010ent.1,uc010ybl.1,uc010ybm.1,uc010ybn.1",0.334580629375672,5.05181046917809,3.72242960631731,0.000280838004876428,0.000615104642878311,-1.09961430598451
"PCYOX1L|78991","PCYOX1L",78991,"ENSG00000145882","uc003lqk.2,uc003lql.2,uc003lqm.2,uc003lqn.2,uc010jgz.2",0.427110849038972,3.93555196557226,3.66794698312716,0.000341648012768216,0.000738915240279965,-1.10029329384475
"SNAPIN|23557","SNAPIN",23557,"ENSG00000143553","uc001fcq.2",0.332729311632581,5.20639213483009,3.72556295879417,0.000277672543239266,0.000608740796184078,-1.10612884525786
"FAM32A|26017","FAM32A",26017,"ENSG00000105058","uc002ndt.2",0.225905981948994,6.30804455609899,3.74777870989454,0.000256179033098068,0.000563882796537289,-1.10727635548876
"ZNF514|84874","ZNF514",84874,"ENSG00000144026","uc002sud.1,uc002sue.1",-0.374583321903069,3.86909181213653,-3.68522175161821,0.000321134394318373,0.000697897112759477,-1.10846805534607
"CD86|942","CD86",942,"ENSG00000114013","uc003eet.2,uc003eeu.2,uc011bjo.1,uc011bjp.1",0.784021134065991,3.49897920829073,3.62914046663563,0.000392335371745386,0.000838913014789861,-1.11249829261841
"SYNJ2BP|55333","SYNJ2BP",55333,"ENSG00000213463","uc001xmc.3,uc010arc.2",-0.364049827969364,5.98131104448629,-3.74570672049918,0.000258114995389852,0.000567762945715984,-1.11323197413809
"EPHX2|2053","EPHX2",2053,"ENSG00000120915","uc003xfu.2,uc003xfv.2,uc010lut.1,uc010luu.2,uc010luv.2,uc010luw.2,uc011lam.1",-0.761781064148292,4.80867644249377,-3.72529325011231,0.000277943681514359,0.00060925373910234,-1.11912041138446
"PRPF3|9129","PRPF3",9129,"ENSG00000117360","uc001eum.3,uc009wlo.2,uc009wlp.2,uc009wlq.1,uc010pca.1,uc010pcb.1",0.422847255724354,5.79279761242069,3.73425448674317,0.000269067811115954,0.000590745640208242,-1.12223292277607
"HLA-E|3133","HLA-E",3133,"ENSG00000204592","uc003nqg.2,uc011dmg.1,uc011dmh.1",-0.598205993387734,8.44779972732718,-3.73486120713952,0.000268476675236623,0.000589684701745604,-1.12500787336084
"PCSK4|54760","PCSK4",54760,"ENSG00000115257","uc002lsz.2,uc002lta.2,uc002ltb.1",1.30664065790293,1.04256855396107,3.50091589750272,0.000614994619451529,0.00127332934974594,-1.12531583451055
"CCDC144B|284047","CCDC144B",284047,"ENSG00000154874","uc002gua.3,uc002gub.1,uc002guc.1,uc010vyc.1",-1.16180086924159,0.589956378891328,-3.53045813270895,0.000555068467981909,0.00115685131758142,-1.12533962123174
"MRPS30|10884","MRPS30",10884,"ENSG00000112996","uc003joh.2,uc003joi.1",0.917005108801891,5.23435380942389,3.7079878683547,0.000295874408527729,0.000646052884044164,-1.12785788801518
"RPE|6120","RPE",6120,"ENSG00000197713","uc002vdm.2,uc002vdn.2,uc002vdo.2,uc002vdp.2,uc002vdq.2,uc002vdr.2,uc010fup.2,uc010zjf.1",0.313673966992598,5.34619884874444,3.72260660167571,0.000280658289203866,0.000614793157831129,-1.13114839810907
"P2RY1|5028","P2RY1",5028,"ENSG00000169860","uc003ezq.2",-0.636353111907351,-0.129585297783969,-3.49280487258248,0.00063248225245261,0.00130651574304997,-1.13629758786153
"ZNF574|64763","ZNF574",64763,"ENSG00000105732","uc002osk.3,uc002osm.3",0.32720021378638,4.71196643007619,3.69663715623013,0.000308223869738668,0.000671230356070101,-1.14334057686926
"WDFY3|23001","WDFY3",23001,"ENSG00000163625","uc003hpc.2,uc003hpd.2,uc003hpe.1,uc003hpf.2",-0.444051511766373,6.40680954511906,-3.73856422912215,0.00026489534518494,0.000582130601737521,-1.14723661240511
"KIAA1244|57221","KIAA1244",57221,"ENSG00000112379","uc003qhu.2",0.918296574638625,5.62581591462727,3.71478667239515,0.000288703151235479,0.000631066594847259,-1.14757016415621
"HOXA13|3209","HOXA13",3209,"ENSG00000106031","uc003szb.1",-1.19016466414905,-3.08032728931396,-3.41320959456069,0.000830715287004332,0.00168319693673823,-1.14848092317123
"TM4SF1|4071","TM4SF1",4071,"ENSG00000169908","uc003exb.1,uc003exc.1",-0.867880054781835,7.93554045154975,-3.73035387754979,0.000272897761424684,0.000598753466380657,-1.15063295799297
"CCDC112|153733","CCDC112",153733,"ENSG00000164221","uc003kqy.2,uc003kqz.2,uc003kra.2",0.34853088006621,3.63694816585053,3.63861774828477,0.000379339182620856,0.000813351629595386,-1.15078201467032
"DLGAP4|22839","DLGAP4",22839,"ENSG00000080845","uc002xff.2,uc002xfg.2,uc002xfh.2,uc002xfi.2,uc002xfj.2,uc010zvp.1",0.297739470003325,6.67173530279635,3.73680504407263,0.000266591039801341,0.000585621533767009,-1.15237497364096
"SNHG8|100093630","SNHG8",100093630,"ENSG00000269893","uc003iby.2",-0.54648572196031,5.06155515018401,-3.71912707658365,0.000284211338240924,0.000621994483930277,-1.15459375821507
"LOC729799|729799","SEC14L1P1",729799,"ENSG00000213693","uc010rfk.1",-0.53623388879337,-0.355612377904009,-3.47797881406829,0.000665661663825564,0.00137027339487146,-1.1563112432817
"CALML4|91860","CALML4",91860,"ENSG00000129007","uc002arb.2,uc002arc.2,uc002ard.2,uc002are.2,uc010bhz.2",-0.342919983701549,3.83165693535246,-3.66719018211227,0.000342574433958449,0.000740723459550886,-1.15779084736138
"GORAB|92344","GORAB",92344,"ENSG00000120370","uc001ggz.3,uc001gha.2,uc001ghb.2,uc001ghc.2,uc001ghd.2,uc009wvw.2,uc009wvx.2",0.436411876218383,3.92215440411533,3.64979810563065,0.000364530252141044,0.000784472165082734,-1.15829441227698
"KPNA1|3836","KPNA1",3836,"ENSG00000114030","uc003efb.1,uc003efc.1,uc003efd.1,uc003efe.2,uc010hrh.2,uc011bjr.1",0.287121115576239,6.64739854979804,3.73454667947101,0.000268782970102388,0.000590278367295185,-1.15984070471899
"MIIP|60672","MIIP",60672,"ENSG00000116691","uc001ato.1",0.508683295744282,3.83836469576092,3.6423507500836,0.000374332587984715,0.000803667947540784,-1.16023726329286
"NOX4|50507","NOX4",50507,"ENSG00000086991","uc001pct.2,uc001pcu.2,uc001pcv.2,uc001pcw.2,uc001pcx.2,uc001pcy.2,uc009yvo.2,uc009yvp.2,uc009yvq.2,uc009yvr.2,uc009yvs.1,uc010rtu.1,uc010rtv.1",1.04709859794742,2.93758498505686,3.5758990506868,0.000473512265844115,0.000999068222168394,-1.16056141417461
"TUSC2|11334","TUSC2",11334,"ENSG00000114383","uc003czy.1,uc003czz.1",0.325592624492205,4.93325067208963,3.69995332032918,0.000304566394515015,0.000663970940382867,-1.16232438620546
