PATIENT_ID,FOXM1,MCM2
TCGA.BH.A0B7.01,9.311326001,9.848646411
TCGA.BH.A0B8.01,9.800084514,10.47988129
TCGA.BH.A0B9.01,12.27359748,12.07826091
TCGA.BH.A0BA.01,9.327732268,9.85757829
TCGA.BH.A0BC.01,10.0717439,11.16755614
TCGA.BH.A0BD.01,10.79106519,11.07611412
TCGA.BH.A0BF.01,9.701396573,9.870349306
TCGA.BH.A0BG.01,10.68075509,10.07458304
TCGA.BH.A0BJ.01,8.401997305,9.485549596
TCGA.BH.A0BL.01,11.56325348,11.15043274
TCGA.BH.A0BM.01,5.962620739,7.958674506
TCGA.BH.A0BO.01,7.016329167,7.913433985
TCGA.BH.A0BP.01,7.197236355,9.129741515
TCGA.BH.A0BQ.01,8.324725112,9.521694653
TCGA.BH.A0BR.01,9.817909402,9.189411948
TCGA.BH.A0BS.01,9.178012441,9.101479372
TCGA.BH.A0BT.01,8.756049205,9.359185108
TCGA.BH.A0BV.01,9.66644949,10.25097341
TCGA.BH.A0BW.01,10.29519496,10.71525848
TCGA.BH.A0BZ.01,10.2809911,10.40895594
TCGA.BH.A0C0.01,10.15858444,10.41285561
TCGA.BH.A0C1.01,9.721905778,9.946765945
TCGA.BH.A0C3.01,9.540674396,10.02869346
TCGA.BH.A0C7.01,10.63076766,11.51042298
TCGA.BH.A0DD.01,11.37875545,11.40297473
TCGA.BH.A0DE.01,8.47801724,9.219819523
TCGA.BH.A0DG.01,9.140630412,9.971644137
TCGA.BH.A0DH.01,8.34780294,10.7213043
TCGA.BH.A0DI.01,8.665176004,9.56504875
TCGA.BH.A0DK.01,9.6277965,10.4162064
TCGA.BH.A0DL.01,11.48328676,11.23771189
TCGA.BH.A0DO.01,7.062963557,8.813357939
TCGA.BH.A0DP.01,8.401186723,9.522926717
TCGA.BH.A0DQ.01,8.142479812,10.01473188
TCGA.BH.A0DS.01,7.617202962,8.636711615
TCGA.BH.A0DT.01,8.306061689,9.141614159
TCGA.BH.A0DV.01,7.391750538,8.994885156
TCGA.BH.A0DX.01,9.038770872,9.966690013
TCGA.BH.A0DZ.01,10.25916654,10.41242165
TCGA.BH.A0E0.01,11.02643353,10.97918937
TCGA.BH.A0E1.01,10.77746903,10.21959207
TCGA.BH.A0E2.01,10.65071072,10.1103528
TCGA.BH.A0E6.01,10.01938223,10.09538384
TCGA.BH.A0E7.01,8.618110153,9.311630261
TCGA.BH.A0E9.01,8.332399135,9.728275981
TCGA.BH.A0EA.01,6.772281579,8.761770612
TCGA.BH.A0EB.01,8.468330791,9.500009277
TCGA.BH.A0EE.01,10.26590801,11.25276003
TCGA.BH.A0EI.01,8.851111867,10.1147314
TCGA.BH.A0GY.01,9.420802382,9.836738391
TCGA.BH.A0GZ.01,9.280912249,10.23472165
TCGA.BH.A0H0.01,10.19881334,10.87240555
TCGA.BH.A0H3.01,7.60361151,9.055659331
TCGA.BH.A0H5.01,8.609385614,9.689800592
TCGA.BH.A0H6.01,7.507422028,9.576234901
TCGA.BH.A0H7.01,9.316258901,10.64931008
TCGA.BH.A0H9.01,9.388342393,10.18746343
TCGA.BH.A0HA.01,9.044749285,9.581944339
TCGA.BH.A0HB.01,9.46719999,11.30842436
TCGA.BH.A0HF.01,9.565521018,9.973769105
TCGA.BH.A0HI.01,8.443362148,9.180319454
TCGA.BH.A0HK.01,9.156442125,9.246569602
TCGA.BH.A0HL.01,9.844690074,9.991677728
TCGA.BH.A0HN.01,8.149005262,9.304748308
TCGA.BH.A0HO.01,8.804627971,8.994494871
TCGA.BH.A0HP.01,9.162290614,9.44603286
TCGA.BH.A0HQ.01,8.29548427,9.461585855
TCGA.BH.A0HU.01,10.84058125,11.54438975
TCGA.BH.A0HW.01,9.705412943,9.055060048
TCGA.BH.A0HX.01,9.790333833,10.38848017
TCGA.BH.A0HY.01,10.25117467,10.99433222
TCGA.BH.A0RX.01,10.26107238,10.57081392
TCGA.BH.A0W3.01,10.17378955,10.90207358
TCGA.BH.A0W4.01,8.997896415,9.609352368
TCGA.BH.A0W5.01,7.87690366,9.711883749
TCGA.BH.A0W7.01,9.226101462,10.13012005
TCGA.BH.A0WA.01,10.71926902,13.00818874
TCGA.BH.A18F.01,10.28106067,10.4796085
TCGA.BH.A18G.01,9.295610539,9.638888382
TCGA.BH.A18H.01,8.485704551,8.967174373
TCGA.BH.A18I.01,9.44740356,10.02218746
TCGA.BH.A18J.01,9.764096971,10.28325044
TCGA.BH.A18K.01,9.888580404,9.204407303
TCGA.BH.A18L.01,11.03854181,10.38054765
TCGA.BH.A18M.01,8.968845319,9.709088983
TCGA.BH.A18N.01,8.729912991,10.14827319
TCGA.BH.A18P.01,10.28580676,9.72795448
TCGA.BH.A18Q.01,11.5270762,12.25052345
TCGA.BH.A18R.01,11.82512575,11.69199645
TCGA.BH.A18S.01,7.235870633,8.927677237
TCGA.BH.A18T.01,12.61252529,11.44236817
TCGA.BH.A18U.01,10.0560551,11.52649924
TCGA.BH.A18V.01,12.84499404,11.73838364
TCGA.BH.A1EN.01,9.759956406,9.518153486
TCGA.BH.A1EO.01,8.608299183,9.786877294
TCGA.BH.A1ES.01,9.747229613,10.50120027
TCGA.BH.A1ET.01,7.318398194,8.710276086
TCGA.BH.A1EU.01,7.831015825,9.107028715
TCGA.BH.A1EV.01,8.330764536,11.1583951
TCGA.BH.A1EW.01,10.12478046,8.270024285
TCGA.BH.A1EX.01,8.581211882,9.330076555
TCGA.BH.A1EY.01,8.014957778,9.318077276
TCGA.BH.A1F0.01,10.02175731,9.705749872
TCGA.BH.A1F2.01,9.692634679,9.543103373
TCGA.BH.A1F5.01,8.041889088,8.564801128
TCGA.BH.A1F6.01,10.72137266,10.385981
TCGA.BH.A1F8.01,10.24814105,10.35250696
TCGA.BH.A1FB.01,7.673831991,9.102946767
TCGA.BH.A1FC.01,12.4467499,11.39177524
TCGA.BH.A1FD.01,10.5808992,10.46289076
TCGA.BH.A1FE.01,10.06676193,10.34672425
TCGA.BH.A1FG.01,8.266987942,9.278855958
TCGA.BH.A1FH.01,7.304036393,9.017860681
TCGA.BH.A1FJ.01,10.55794229,10.98496666
TCGA.BH.A1FL.01,9.48358001,10.07835098
TCGA.BH.A1FM.01,10.25847181,9.987079222
TCGA.BH.A1FN.01,10.59260653,11.19933494
TCGA.BH.A1FR.01,9.343678746,9.962987074
TCGA.BH.A1FU.01,9.526084466,9.619524891
TCGA.BH.A201.01,8.906623071,9.500411695
TCGA.BH.A202.01,10.4101015,11.47568784
TCGA.BH.A203.01,11.21008075,9.641390682
TCGA.BH.A204.01,10.41244282,11.07598715
TCGA.BH.A208.01,8.959949786,8.177344785
TCGA.BH.A209.01,11.46299297,11.01600038
TCGA.BH.A28O.01,6.895472283,9.199480954
TCGA.BH.A28Q.01,7.167046761,9.625310677
TCGA.BH.A2L8.01,8.637132012,9.135427131
TCGA.BH.A42T.01,10.88757858,11.29189014
TCGA.BH.A42U.01,7.399923014,9.20948992
TCGA.BH.A42V.01,7.705321354,9.270304672
TCGA.BH.A5IZ.01,12.77837081,11.56378258
TCGA.BH.A5J0.01,9.012482078,10.24739352
TCGA.BH.A6R8.01,8.324599115,9.654949235
TCGA.BH.A6R9.01,8.445788767,8.802322485
TCGA.BH.A8FY.01,8.751724803,9.660370338
TCGA.BH.A8FZ.01,8.046398291,9.598287035
TCGA.BH.A8G0.01,7.059777069,9.059136222
TCGA.BH.AB28.01,9.109838488,10.60897553
TCGA.C8.A12K.01,12.05594329,11.92725204
TCGA.C8.A12L.01,11.70475095,10.39114691
TCGA.C8.A12M.01,9.149368616,10.14371483
TCGA.C8.A12N.01,7.897482468,8.902911691
TCGA.C8.A12O.01,10.50819093,9.830462917
TCGA.C8.A12P.01,10.96706771,10.54932262
TCGA.C8.A12Q.01,9.595033646,10.217158
TCGA.C8.A12T.01,10.66502496,11.08284759
TCGA.C8.A12U.01,11.53364608,10.68844266
TCGA.C8.A12V.01,10.10285493,10.73313399
TCGA.C8.A12W.01,11.63608985,11.24238219
TCGA.C8.A12X.01,9.842021849,10.44704189
TCGA.C8.A12Y.01,9.502626969,10.47161425
TCGA.C8.A12Z.01,10.51766939,10.28421104
TCGA.C8.A130.01,11.97610224,12.4565418
TCGA.C8.A131.01,10.33515584,10.15795319
TCGA.C8.A132.01,9.48999443,10.36242605
TCGA.C8.A133.01,8.572745695,9.019721371
TCGA.C8.A134.01,11.40242055,12.07884129
TCGA.C8.A135.01,10.17065118,10.3433634
TCGA.C8.A137.01,10.5528996,10.60752451
TCGA.C8.A138.01,9.144757648,9.248321353
TCGA.C8.A1HE.01,9.294914771,9.37359384
TCGA.C8.A1HF.01,10.86803542,11.29231013
TCGA.C8.A1HG.01,10.62594623,10.03835661
TCGA.C8.A1HI.01,8.2284243,9.364977258
TCGA.C8.A1HJ.01,12.46090635,11.10985024
TCGA.C8.A1HK.01,10.68043865,9.76274246
TCGA.C8.A1HL.01,11.1385662,10.15138446
TCGA.C8.A1HM.01,11.45273544,11.11402859
TCGA.C8.A1HN.01,10.83150519,10.58643638
TCGA.C8.A1HO.01,10.3707201,10.40221267
TCGA.C8.A26V.01,9.880099281,10.04683753
TCGA.C8.A26W.01,10.63145902,11.53196622
TCGA.C8.A26X.01,10.24897119,10.24188784
TCGA.C8.A26Y.01,10.30672249,11.25069516
TCGA.C8.A26Z.01,9.916073517,9.617223169
TCGA.C8.A273.01,10.1287419,10.58121942
TCGA.C8.A274.01,8.782054663,9.926596957
TCGA.C8.A275.01,10.85509427,10.36590683
TCGA.C8.A278.01,9.788537271,10.91814767
TCGA.C8.A27A.01,11.2054084,10.97665004
TCGA.C8.A27B.01,11.1409831,12.23867343
TCGA.C8.A3M7.01,8.879292231,9.131957251
TCGA.C8.A3M8.01,9.78841655,11.37486017
TCGA.C8.A8HP.01,10.1480062,10.69839214
TCGA.C8.A8HQ.01,10.85442429,10.46391258
TCGA.C8.A8HR.01,10.00038035,10.55081411
TCGA.D8.A13Y.01,11.89265665,12.17902268
TCGA.D8.A13Z.01,11.35091709,11.28181414
TCGA.D8.A140.01,9.404400775,10.18617616
TCGA.D8.A141.01,8.537921131,9.171331945
TCGA.D8.A142.01,9.82374936,10.26688022
TCGA.D8.A143.01,12.35633092,12.81701561
TCGA.D8.A145.01,8.234161185,9.910281449
TCGA.D8.A147.01,11.34018392,11.31128853
TCGA.D8.A1J8.01,10.76175898,9.395358474
TCGA.D8.A1J9.01,9.713742204,10.55948225
TCGA.D8.A1JA.01,9.257112007,9.509359353
TCGA.D8.A1JB.01,7.711247094,8.809726334
TCGA.D8.A1JC.01,10.54725123,10.69635034
TCGA.D8.A1JD.01,10.57598352,10.92850357
TCGA.D8.A1JE.01,9.026069676,10.14008843
TCGA.D8.A1JF.01,9.57694722,8.625496989
TCGA.D8.A1JG.01,10.11565494,10.12554262
TCGA.D8.A1JH.01,7.725863829,9.211537918
TCGA.D8.A1JI.01,8.467218334,9.416732093
TCGA.D8.A1JJ.01,9.996049728,10.75332541
TCGA.D8.A1JK.01,10.73250664,10.65757749
TCGA.D8.A1JL.01,12.1704728,10.61780721
TCGA.D8.A1JM.01,13.30196768,11.7809785
TCGA.D8.A1JN.01,7.789885717,8.413276732
TCGA.D8.A1JP.01,9.940395825,12.07035914
TCGA.D8.A1JS.01,7.937762214,8.177569032
TCGA.D8.A1JT.01,9.451596466,9.188564121
TCGA.D8.A1JU.01,5.709072781,7.927327605
TCGA.D8.A1X5.01,7.879889522,11.32546849
TCGA.D8.A1X6.01,9.075233108,10.7350821
TCGA.D8.A1X7.01,8.916157138,10.05315207
TCGA.D8.A1X8.01,9.153701487,9.471998261
TCGA.D8.A1X9.01,9.214161241,10.4943656
TCGA.D8.A1XA.01,9.41041107,10.45474139
TCGA.D8.A1XB.01,8.961550983,9.878205753
TCGA.D8.A1XC.01,8.518177096,8.808314253
TCGA.D8.A1XD.01,9.416358426,10.26781667
TCGA.D8.A1XF.01,11.04651016,11.14707134
TCGA.D8.A1XG.01,8.867834703,9.663394435
TCGA.D8.A1XJ.01,10.71454605,12.18860121
TCGA.D8.A1XK.01,12.5523641,12.04983154
TCGA.D8.A1XL.01,10.30230763,11.96167035
TCGA.D8.A1XM.01,8.43288844,10.00288532
TCGA.D8.A1XO.01,8.193737252,9.29788838
TCGA.D8.A1XQ.01,9.391668923,12.02539222
TCGA.D8.A1XR.01,9.596726473,8.8106616
TCGA.D8.A1XS.01,9.937247275,10.1941905
TCGA.D8.A1XT.01,10.03433128,10.89885076
TCGA.D8.A1XU.01,8.243421553,9.512047092
TCGA.D8.A1XV.01,9.22509896,9.369562451
TCGA.D8.A1XW.01,9.378871385,9.094426108
TCGA.D8.A1XY.01,6.061983516,8.006264358
TCGA.D8.A1XZ.01,10.3523635,10.66826453
TCGA.D8.A1Y0.01,10.64163634,10.62222574
TCGA.D8.A1Y1.01,10.27148637,10.20529231
TCGA.D8.A1Y2.01,9.381757068,10.60278236
TCGA.D8.A1Y3.01,11.03701151,12.09339115
TCGA.D8.A27E.01,7.515991501,8.219996138
TCGA.D8.A27F.01,12.05328447,11.60736731
TCGA.D8.A27G.01,9.56256108,8.978421605
TCGA.D8.A27H.01,10.62128267,10.39504137
TCGA.D8.A27I.01,8.517531607,9.779041343
TCGA.D8.A27K.01,8.153080767,9.086120298
TCGA.D8.A27L.01,7.772281579,9.610408476
TCGA.D8.A27M.01,11.52251778,10.27782206
TCGA.D8.A27N.01,9.210201326,9.626692827
TCGA.D8.A27P.01,8.396776011,9.271512051
TCGA.D8.A27R.01,10.92056128,10.46241025
TCGA.D8.A27T.01,9.302083671,10.07262838
TCGA.D8.A27V.01,7.965963168,9.432138892
TCGA.D8.A27W.01,10.82176601,10.76172574
TCGA.D8.A3Z5.01,7.612780054,9.380534659
TCGA.D8.A3Z6.01,8.52483943,9.196031574
TCGA.D8.A4Z1.01,7.527594294,8.958071253
TCGA.D8.A73U.01,7.679268958,9.134693271
TCGA.D8.A73W.01,9.093288145,8.794883692
TCGA.D8.A73X.01,7.957276199,9.667296082
TCGA.E2.A105.01,9.859843791,10.4433062
TCGA.E2.A107.01,11.36409634,11.08057106
TCGA.E2.A108.01,8.651690355,9.694996815
TCGA.E2.A109.01,10.71768499,11.26559747
TCGA.E2.A10A.01,9.592195385,10.63418484
TCGA.E2.A10B.01,9.44463187,10.18312669
TCGA.E2.A10C.01,10.00378492,9.189276033
TCGA.E2.A10E.01,9.642275573,9.739875099
TCGA.E2.A10F.01,9.186973409,9.995866059
TCGA.E2.A14N.01,12.22879765,11.36939559
TCGA.E2.A14O.01,10.50952761,10.46374914
TCGA.E2.A14P.01,11.37196173,11.86490963
TCGA.E2.A14Q.01,8.662614974,9.162026203
TCGA.E2.A14R.01,11.70251903,12.16551002
TCGA.E2.A14S.01,10.06212711,10.05514684
TCGA.E2.A14T.01,9.578223602,10.01126919
TCGA.E2.A14U.01,6.331164176,8.833892592
TCGA.E2.A14V.01,11.45405762,11.30372939
TCGA.E2.A14W.01,10.30981738,9.6691136
TCGA.E2.A14X.01,9.890616926,10.85298979
TCGA.E2.A14Y.01,11.4069012,11.36021611
TCGA.E2.A14Z.01,8.996481963,10.73748397
TCGA.E2.A150.01,11.11920053,9.5983894
TCGA.E2.A152.01,9.794308635,10.05639386
TCGA.E2.A153.01,7.765952378,9.045085245
TCGA.E2.A154.01,9.508884177,10.83215424
TCGA.E2.A155.01,9.80673327,10.52820013
TCGA.E2.A156.01,8.320480165,9.678385347
TCGA.E2.A158.01,9.952046665,11.62771626
TCGA.E2.A159.01,10.24029048,11.15196153
TCGA.E2.A15A.01,10.86843676,10.74007587
TCGA.E2.A15C.01,7.810031728,9.75788999
TCGA.E2.A15D.01,7.440462249,8.998119326
TCGA.E2.A15E.01,9.072856116,9.753798391
TCGA.E2.A15F.01,9.894811702,10.13015867
TCGA.E2.A15G.01,8.215173798,9.78487691
TCGA.E2.A15H.01,10.48148665,10.73131054
TCGA.E2.A15I.01,6.790107349,8.688362223
TCGA.E2.A15J.01,8.940304787,9.370972867
TCGA.E2.A15K.01,10.53190775,10.89334704
TCGA.E2.A15L.01,10.05165759,10.16106888
TCGA.E2.A15M.01,9.867978293,9.102448178
TCGA.E2.A15O.01,10.57047242,9.979796718
TCGA.E2.A15P.01,7.503499803,9.434384283
TCGA.E2.A15R.01,10.15224681,10.94776111
TCGA.E2.A15S.01,11.8372889,10.96318509
TCGA.E2.A15T.01,9.979210812,10.88831707
TCGA.E2.A1AZ.01,13.20565276,10.88986136
TCGA.E2.A1B0.01,10.54694268,10.3606057
TCGA.E2.A1B1.01,8.697311646,9.602487316
TCGA.E2.A1B4.01,6.87758476,7.75966186
TCGA.E2.A1B5.01,7.960957618,8.668495014
TCGA.E2.A1B6.01,11.25174276,10.64290911
TCGA.E2.A1BC.01,5.756991234,8.237047394
TCGA.E2.A1BD.01,8.881802251,9.982380442
TCGA.E2.A1IE.01,10.40690651,10.73630891
TCGA.E2.A1IF.01,9.308266211,9.496096788
TCGA.E2.A1IG.01,9.037209233,9.934080042
TCGA.E2.A1IH.01,9.413386755,9.983805931
TCGA.E2.A1II.01,12.63003272,10.71006596
TCGA.E2.A1IJ.01,8.031417253,9.039930715
TCGA.E2.A1IK.01,9.222191138,8.738467244
TCGA.E2.A1IL.01,8.171452047,9.265537694
TCGA.E2.A1IN.01,8.598748549,9.715587973
TCGA.E2.A1IO.01,8.588845784,9.988443271
TCGA.E2.A1IU.01,8.5015108,9.787971102
TCGA.E2.A1L6.01,8.84797499,9.209170648
TCGA.E2.A1L7.01,11.52175746,11.72067606
TCGA.E2.A1L8.01,8.738224022,9.121748481
TCGA.E2.A1L9.01,8.749631472,8.968277991
TCGA.E2.A1LA.01,10.37891256,9.99455144
TCGA.E2.A1LB.01,8.680900982,9.520100042
TCGA.E2.A1LE.01,10.24769021,10.49880932
TCGA.E2.A1LG.01,10.9053494,11.37208693
TCGA.E2.A1LH.01,10.61343957,9.665536672
TCGA.E2.A1LI.01,11.50074729,11.41451083
TCGA.E2.A1LK.01,9.717188017,10.40596046
TCGA.E2.A1LL.01,10.87333644,10.81681567
TCGA.E2.A1LS.01,8.835769365,9.251740392
TCGA.E2.A2P5.01,11.12448323,10.49939747
TCGA.E2.A2P6.01,9.857074362,9.974027333
TCGA.E2.A3DX.01,7.563623392,9.070850831
TCGA.E2.A56Z.01,9.525213445,9.774230296
TCGA.E2.A570.01,8.864740207,9.317952958
TCGA.E2.A573.01,11.37331107,11.51900223
TCGA.E2.A574.01,10.20967268,9.968033135
TCGA.E2.A576.01,9.704937653,10.25002596
TCGA.E2.A9RU.01,10.69981534,10.91229058
TCGA.E9.A1N3.01,9.358290757,9.449569628
TCGA.E9.A1N4.01,9.053393764,9.670548264
TCGA.E9.A1N5.01,10.05540446,10.38517216
TCGA.E9.A1N6.01,10.55861204,10.97060924
TCGA.E9.A1N8.01,11.20755126,12.28962701
TCGA.E9.A1N9.01,11.59961535,10.72056064
TCGA.E9.A1NA.01,10.11573296,10.51132769
TCGA.E9.A1NC.01,10.81811878,10.02354646
TCGA.E9.A1ND.01,10.91504279,9.813053248
TCGA.E9.A1NE.01,10.03622857,9.901692047
TCGA.E9.A1NF.01,9.257734331,9.561759537
TCGA.E9.A1NG.01,8.536293848,9.486231678
TCGA.E9.A1NH.01,7.502091873,8.828098393
TCGA.E9.A1NI.01,10.42339959,9.931468847
TCGA.E9.A1QZ.01,9.849547409,10.4041836
TCGA.E9.A1R0.01,9.256088361,9.964876544
TCGA.E9.A1R2.01,9.335390355,9.820089589
TCGA.E9.A1R3.01,3.53682379,8.138589235
TCGA.E9.A1R4.01,8.293903818,9.957876883
TCGA.E9.A1R5.01,8.296939143,9.093129657
TCGA.E9.A1R6.01,9.713410574,10.71248401
TCGA.E9.A1R7.01,9.81966978,9.489454627
TCGA.E9.A1RA.01,8.574627584,9.845522982
TCGA.E9.A1RB.01,11.31241786,12.03974844
TCGA.E9.A1RC.01,9.732750832,11.17679025
TCGA.E9.A1RD.01,8.885394382,9.187295156
TCGA.E9.A1RE.01,9.391823559,10.18460264
TCGA.E9.A1RF.01,8.893610972,11.18178586
TCGA.E9.A1RG.01,10.55374447,10.98569965
TCGA.E9.A1RH.01,9.963784767,9.185859114
TCGA.E9.A1RI.01,7.718231463,8.925201326
TCGA.E9.A226.01,9.724455871,8.930332262
TCGA.E9.A227.01,8.86993308,9.357455235
TCGA.E9.A228.01,10.56696733,11.04542522
TCGA.E9.A229.01,8.495910975,9.697014457
TCGA.E9.A22A.01,10.61390915,10.25147058
TCGA.E9.A22B.01,9.065908842,9.197437873
TCGA.E9.A22D.01,10.37099248,10.34720057
TCGA.E9.A22E.01,9.152315268,8.975655978
TCGA.E9.A22G.01,12.89661244,11.48558783
TCGA.E9.A22H.01,10.15383066,10.52463965
TCGA.E9.A243.01,10.87442045,10.81233777
TCGA.E9.A244.01,11.70159237,10.30451104
TCGA.E9.A245.01,9.529904867,9.528401364
TCGA.E9.A247.01,10.84592123,10.27494883
TCGA.E9.A248.01,10.44303677,10.26049619
TCGA.E9.A249.01,9.252731653,10.03561016
TCGA.E9.A24A.01,8.432625411,8.918574073
TCGA.E9.A295.01,9.238899088,9.421593605
TCGA.E9.A2JS.01,10.88053248,10.21286112
TCGA.E9.A2JT.01,8.870771576,10.11643494
TCGA.E9.A3HO.01,10.70532135,11.44569774
TCGA.E9.A3Q9.01,6.481240809,8.887470438
TCGA.E9.A3QA.01,11.95307604,10.9907989
TCGA.E9.A3X8.01,7.173916941,9.217572443
TCGA.E9.A54X.01,9.078609835,9.279970339
TCGA.E9.A54Y.01,9.709137245,10.37118856
TCGA.E9.A5FK.01,7.835077708,8.678874744
TCGA.E9.A5FL.01,9.518373834,10.72964623
TCGA.E9.A5UO.01,9.287158278,11.08963585
TCGA.E9.A5UP.01,7.085849516,8.864978481
TCGA.E9.A6HE.01,9.614446675,10.7638182
TCGA.EW.A1IW.01,10.09280999,11.26596659
TCGA.EW.A1IX.01,7.445883927,9.413221717
TCGA.EW.A1IY.01,9.526060985,9.071443591
TCGA.EW.A1IZ.01,9.467008379,10.27227986
TCGA.EW.A1J1.01,8.7673403,9.430040593
TCGA.EW.A1J2.01,6.928287407,8.875816916
TCGA.EW.A1J3.01,9.469859528,9.814374177
TCGA.EW.A1J5.01,9.715660039,10.06332766
TCGA.EW.A1J6.01,9.344251517,9.435520255
TCGA.EW.A1OV.01,10.17599857,10.67644197
TCGA.EW.A1OW.01,11.33116888,11.62536639
TCGA.EW.A1OX.01,9.291525285,10.0518207
TCGA.EW.A1OY.01,10.28209225,10.51880066
TCGA.EW.A1OZ.01,9.917193037,11.95340348
TCGA.EW.A1P0.01,9.50501557,9.871377025
TCGA.EW.A1P1.01,8.370818159,9.137946613
TCGA.EW.A1P3.01,9.734299782,9.82374936
TCGA.EW.A1P4.01,12.10352387,11.71772782
TCGA.EW.A1P5.01,8.942062859,9.830497777
TCGA.EW.A1P6.01,9.030785747,10.32491184
TCGA.EW.A1P7.01,9.206560203,10.28982294
TCGA.EW.A1P8.01,13.03056369,12.13061882
TCGA.EW.A1PA.01,10.86155997,10.40888166
TCGA.EW.A1PB.01,11.5532885,11.07853779
TCGA.EW.A1PC.01,11.64478913,12.48989311
TCGA.EW.A1PD.01,9.379079399,10.79388776
TCGA.EW.A1PE.01,9.042838559,9.475972509
TCGA.EW.A1PF.01,9.195204857,9.882864633
TCGA.EW.A1PG.01,6.444408662,8.252036186
TCGA.EW.A1PH.01,10.35960682,10.42890448
TCGA.EW.A2FR.01,9.12693415,9.990813079
TCGA.EW.A2FS.01,9.240898636,9.510202406
TCGA.EW.A2FV.01,10.35707909,10.55985504
TCGA.EW.A2FW.01,11.54702464,11.55390763
TCGA.EW.A3E8.01,8.109276971,9.138192431
TCGA.EW.A3U0.01,11.0290318,11.62495991
TCGA.EW.A423.01,8.8379527,9.564576327
TCGA.EW.A424.01,9.476669258,9.869615433
TCGA.EW.A6S9.01,10.16021179,10.42360968
TCGA.EW.A6SA.01,9.655192594,11.21382114
TCGA.EW.A6SB.01,12.23181818,10.48326156
TCGA.EW.A6SC.01,9.11475222,10.23435043
TCGA.EW.A6SD.01,9.255030931,11.08963585
TCGA.GI.A2C8.01,6.224873783,8.451470774
TCGA.GI.A2C9.01,11.25047016,9.450415349
TCGA.GM.A2D9.01,7.923285883,8.388258432
TCGA.GM.A2DA.01,8.94604069,9.340123822
TCGA.GM.A2DB.01,10.36701061,10.17412674
TCGA.GM.A2DC.01,6.082121358,8.758972688
TCGA.GM.A2DD.01,9.954993063,9.625853105
TCGA.GM.A2DF.01,10.71293104,10.10644516
TCGA.GM.A2DH.01,11.43985166,12.11128893
TCGA.GM.A2DI.01,7.600076438,9.660965685
TCGA.GM.A2DK.01,7.742322911,9.332519977
TCGA.GM.A2DL.01,10.08131033,10.42082343
TCGA.GM.A2DM.01,7.593682434,8.024375091
TCGA.GM.A2DN.01,9.390450588,10.47814266
TCGA.GM.A2DO.01,9.715354592,10.05926333
TCGA.GM.A3NW.01,8.601228515,9.433975532
TCGA.GM.A3NY.01,7.913655377,8.753226779
TCGA.GM.A3XG.01,6.598787994,8.811660475
TCGA.GM.A3XL.01,12.21844518,12.09192788
TCGA.GM.A3XN.01,8.79795976,9.183769349
TCGA.GM.A4E0.01,7.413247109,8.181475305
TCGA.GM.A5PV.01,7.001869783,8.854095415
TCGA.GM.A5PX.01,6.03784562,8.85333451
TCGA.HN.A2NL.01,12.90780702,12.11126611
TCGA.HN.A2OB.01,6.710861524,8.810063871
TCGA.JL.A3YW.01,9.516001354,10.04995743
TCGA.JL.A3YX.01,9.910185492,10.24710865
TCGA.LD.A66U.01,8.518177096,9.744714449
TCGA.LD.A74U.01,8.756289441,9.779783364
TCGA.LD.A7W5.01,9.044697381,10.01226138
TCGA.LD.A7W6.01,9.652805545,10.11165735
TCGA.LD.A9QF.01,9.099087392,9.281107051
TCGA.LL.A440.01,8.152355834,9.194877484
TCGA.LL.A441.01,10.86027225,10.35324609
TCGA.LL.A442.01,8.970916909,10.63936784
TCGA.LL.A50Y.01,8.351142426,9.551146837
TCGA.LL.A5YL.01,9.237140633,9.179535931
TCGA.LL.A5YM.01,8.593316418,10.91433281
TCGA.LL.A5YN.01,9.024372321,9.967226259
TCGA.LL.A5YO.01,9.911258648,10.73321027
TCGA.LL.A5YP.01,11.19762831,11.84354816
TCGA.LL.A6FP.01,7.37521324,9.991720238
TCGA.LL.A6FQ.01,8.693159352,10.00143634
TCGA.LL.A6FR.01,9.39664545,11.36544759
TCGA.LL.A73Y.01,9.863151739,9.880442179
TCGA.LL.A73Z.01,8.882630823,9.785522762
TCGA.LL.A740.01,8.753434057,9.011615836
TCGA.LL.A7SZ.01,10.5149507,11.22017878
TCGA.LL.A7T0.01,10.3733002,11.10307795
TCGA.LL.A8F5.01,11.66175138,12.33402741
TCGA.LL.A9Q3.01,8.469214439,9.230097313
TCGA.LQ.A4E4.01,10.44565636,10.40197811
TCGA.MS.A51U.01,8.105756638,8.848917083
TCGA.OK.A5Q2.01,9.881598857,10.30619843
TCGA.OL.A5D6.01,8.874566456,9.09776616
TCGA.OL.A5D7.01,12.73471174,11.78909751
TCGA.OL.A5D8.01,9.308496034,10.40144488
TCGA.OL.A5DA.01,8.486678177,9.636383547
TCGA.OL.A5RU.01,7.866697838,9.05614183
TCGA.OL.A5RV.01,8.405090393,9.419509397
TCGA.OL.A5RW.01,10.9579146,11.76410444
TCGA.OL.A5RX.01,7.271873834,9.237322312
TCGA.OL.A5RY.01,9.644335806,10.39233889
TCGA.OL.A5RZ.01,11.19507687,11.13741386
TCGA.OL.A5S0.01,10.39326174,10.94644577
TCGA.OL.A66H.01,9.427945522,9.773241428
TCGA.OL.A66I.01,11.24904825,11.30203339
